site;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05;sp_06;sp_07;sp_08;sp_09;sp_10;sp_11;sp_12;sp_13;sp_14;sp_15;sp_16;sp_17;sp_18;sp_19;sp_20
451;-0.0036536340931448397;-0.0101626021987142;0;0;2;2;4;5;3;4;5;2;2;3;3;1;1;2;0;1;0;0
452;0.00696391104208774;-0.00567954387433301;0;0;0;0;0;0;2;1;2;1;1;4;4;6;4;3;3;5;2;2
453;0.0109080262753929;0.00262594992842453;0;0;0;1;0;0;1;0;0;1;2;3;6;5;8;4;4;1;1;3
454;-0.0161962987488912;0.0181269083508157;4;8;6;8;6;2;2;2;0;0;1;0;1;0;0;0;0;0;0;0
455;-0.0138565605432734;0.0100897078409654;4;2;7;7;7;5;2;3;2;1;0;0;0;0;0;0;0;0;0;0
456;-0.011433631345406;0.00310090369119276;2;7;5;4;4;4;4;2;3;2;0;1;0;1;0;0;1;0;0;0
457;0.0032428326398829697;-0.0102176740258208;0;0;0;1;0;2;4;1;5;5;3;4;5;3;2;1;0;3;1;0
458;-0.007554608805613709;-0.0052616365899378105;1;1;5;5;4;5;7;4;4;0;2;1;1;0;0;0;0;0;0;0
459;0.00314686521911805;-0.0102923618098181;0;0;0;0;0;2;2;3;3;4;0;7;1;5;4;2;1;2;4;0
460;-0.00724827914059753;-0.005773802263753279;2;1;3;3;7;4;0;2;6;1;4;2;2;2;0;0;1;0;0;0
461;-0.0112322046233712;0.00258101601007001;1;3;3;8;8;7;0;4;3;2;0;1;0;0;0;0;0;0;0;0
462;0.010651169724068002;0.00197556333608799;0;0;0;0;1;0;0;0;2;1;0;1;8;5;5;5;3;3;4;2
463;0.016143278224673;0.0192063947417018;0;0;0;0;0;1;0;0;0;0;1;2;2;3;1;6;6;8;7;3
464;0.008376932764789709;-0.00311751127737308;0;0;0;0;2;1;1;1;1;0;3;1;4;7;7;4;5;1;1;1
465;-0.00253256641147465;-0.0109201241927454;1;2;0;1;2;6;3;2;6;2;1;4;3;1;6;0;0;0;0;0
466;-0.012111891944126998;0.0049204953811531;3;3;6;5;2;5;3;4;3;0;2;1;2;1;0;0;0;0;0;0
467;0.004619436858379429;-0.0089119444223077;0;0;0;1;2;1;0;3;1;6;0;3;5;1;3;6;3;3;1;1
468;-0.0138978578718135;0.0102205934694874;4;1;9;7;3;9;2;1;2;2;0;0;0;0;0;0;0;0;0;0
469;-0.0080865427263636;-0.004320720181223521;0;5;4;6;4;2;3;4;4;3;3;1;1;0;0;0;0;0;0;0
470;-0.009700023190389241;-0.00106648486234957;3;2;2;7;7;4;2;3;4;1;3;0;1;1;0;0;0;0;0;0
471;-0.00174077369805872;-0.0112800393238859;0;0;1;4;0;1;2;2;11;1;6;4;4;0;2;0;1;0;0;1
472;0.0144041326224193;0.0129954135567237;0;0;0;0;0;0;0;0;1;0;2;1;5;5;2;3;8;3;7;3
473;-0.0028361906883382897;-0.0107436562042309;0;0;2;3;1;1;4;4;6;5;3;5;4;0;0;2;0;0;0;0
474;0.0132428202192011;0.00923747244388253;0;0;0;0;0;0;1;1;0;1;0;0;5;5;5;3;3;3;6;7
475;0.0154537027660005;0.0166600475307684;0;0;0;0;0;0;0;0;0;0;2;3;2;1;2;8;4;8;7;3
476;-0.0152326375766667;0.0146633346369123;3;8;10;7;5;1;3;1;1;1;0;0;0;0;0;0;0;0;0;0
477;-0.0142818520298015;0.0114564860045083;3;5;2;7;5;10;0;5;0;3;0;0;0;0;0;0;0;0;0;0
478;0.0109895792894692;0.0028356411638891;0;0;0;0;0;0;0;1;1;0;4;1;3;4;4;6;7;3;4;2
479;0.0141714503188027;0.0122174849651365;0;0;0;0;0;0;0;0;0;0;1;1;5;4;4;8;6;7;2;2
480;-0.00396263264777363;-0.009902717885945529;1;0;1;1;3;4;3;3;6;4;1;3;4;2;1;1;1;1;0;0
481;-0.00685033303502316;-0.00640674236991421;2;2;3;3;5;4;2;6;9;0;0;0;1;1;2;0;0;0;0;0
482;0.0164028046514077;0.0201932080999961;0;0;0;0;0;0;0;0;0;0;2;1;2;2;1;7;3;9;10;3
483;0.0170101721579961;0.0225635136486046;0;0;0;0;0;0;0;0;1;1;0;0;1;2;6;4;5;7;10;3
484;0.0144550332345616;0.0131672588431482;0;0;0;0;0;0;0;0;0;2;2;2;2;3;4;4;6;4;6;5
485;0.0168623030119746;0.0219785855844902;0;0;0;0;0;0;0;0;0;0;0;1;1;6;4;4;6;8;8;2
486;0.0137563405464048;0.0108607349034188;0;0;0;0;0;0;0;0;0;2;0;0;5;2;4;9;7;5;4;2
487;-0.0022617424443636;-0.0110595415690424;0;2;2;3;1;3;3;3;5;1;3;5;2;0;0;2;3;2;0;0
488;-0.00854749034505127;-0.00345245495894783;2;4;5;4;6;5;3;3;3;3;0;0;2;0;0;0;0;0;0;0
489;0.007179944016562191;-0.00531773887498126;0;0;0;0;0;0;0;1;2;0;2;5;3;6;6;4;3;6;2;0
490;-0.0138136571747861;0.00995414977456182;4;2;7;10;2;3;3;4;3;0;1;1;0;0;0;0;0;0;0;0
491;-0.004247706970494179;-0.00964337497192374;0;3;1;1;3;6;1;6;2;2;4;3;2;3;2;1;0;0;0;0
492;-0.0007985470187366231;-0.0115194371343105;0;0;1;3;1;4;5;5;2;5;3;5;2;1;0;0;2;1;0;0
493;0.009001343743075691;-0.00183826879786195;0;0;0;0;0;0;1;1;1;1;1;2;3;5;6;5;6;4;1;3
494;0.0166037611161234;0.0209680160459589;0;0;0;0;0;0;0;0;1;0;0;1;2;2;1;7;6;4;7;9
495;0.00042195755283561;-0.0115243558359949;0;1;2;3;0;2;2;4;2;6;3;5;5;1;2;0;0;1;1;0
496;0.0127249587136602;0.0076622393803037;0;0;0;0;0;0;0;1;1;0;1;3;1;2;4;5;5;4;9;4
497;-0.0124953673243391;0.005996330271782021;2;7;4;8;7;3;1;3;3;1;1;0;0;0;0;0;0;0;0;0
498;0.00487216193367236;-0.00862462339877155;0;0;0;1;1;0;1;4;1;2;3;4;5;3;5;4;1;4;1;0
499;-0.009408182299640029;-0.00169969406222303;4;2;4;10;6;6;0;4;2;0;0;1;1;0;0;0;0;0;0;0
500;0.00288949956365304;-0.0104821460404932;0;0;0;0;2;2;2;0;1;1;3;9;4;3;7;0;2;1;2;1
