site;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05;sp_06;sp_07;sp_08;sp_09;sp_10;sp_11;sp_12;sp_13;sp_14;sp_15;sp_16;sp_17;sp_18;sp_19;sp_20
452;-0.0161468119796953;0.0165570940676272;9;0;9;5;5;2;2;5;1;1;0;1;0;0;0;0;0;0;0;0
453;0.0105743763690748;0.0026740415314234303;0;0;0;0;0;1;0;0;5;3;0;4;5;4;5;3;4;1;5;0
454;0.008577247614436859;-0.00198946901059023;0;0;0;0;0;0;0;0;0;5;0;5;4;3;9;5;2;3;4;0
455;0.00846124366548172;-0.00223204760617069;0;0;1;0;0;1;0;2;1;0;3;4;3;6;4;7;1;2;3;2
456;0.008920534608624471;-0.00125340893051408;0;0;0;0;0;2;0;0;3;1;1;4;4;4;3;5;0;8;4;1
457;0.0147388982397423;0.0153614104324234;0;0;0;0;0;0;0;0;0;1;0;4;5;1;5;4;4;12;4;0
458;0.00488260591358851;-0.00818882362000181;0;1;0;1;2;2;1;4;7;3;0;2;6;2;2;1;0;3;2;1
459;0.0013734038243395801;-0.0111582037691677;0;0;0;2;0;3;1;5;2;4;0;5;3;5;4;3;1;1;0;1
460;-0.0161433033428207;0.016544447547356;7;1;4;10;1;4;2;5;3;2;0;0;1;0;0;0;0;0;0;0
461;0.00746751022236902;-0.00418273883205657;0;0;0;1;0;1;1;3;2;2;2;6;0;1;4;7;4;6;0;0
462;-0.00154834913327644;-0.011461032830953002;0;2;1;2;0;3;2;2;3;0;5;8;1;2;2;5;1;1;0;0
463;-0.013059829707744;0.00652941288720217;5;0;6;8;4;7;2;2;4;1;0;0;0;0;1;0;0;0;0;0
464;-0.0109570374287536;0.0009587773385527869;8;0;5;7;4;6;1;4;2;1;1;1;0;0;0;0;0;0;0;0
465;-0.004050386011593111;-0.0101534964356408;1;0;2;5;0;4;2;5;9;2;0;5;1;1;1;0;1;0;1;0
466;0.0121077094333938;0.00687957172993348;0;0;0;0;1;0;0;1;0;3;2;1;1;4;3;9;2;4;9;0
467;0.00422102932157231;-0.00896614881731748;0;0;0;0;0;1;1;2;5;2;0;1;3;4;8;3;1;3;6;0
468;0.0165171169383646;0.0219989502137848;0;0;0;0;0;0;0;1;0;0;0;0;2;0;4;6;10;4;13;0
469;0.010725873978540001;0.00306538860085;0;0;0;0;0;0;0;0;0;0;0;4;3;0;7;8;4;8;6;0
470;-0.0100294016901601;-0.00117410347672846;4;0;10;7;2;5;1;3;6;1;0;0;0;1;0;0;0;0;0;0
471;0.00240479076209002;-0.0105805455275373;0;0;0;1;0;1;1;1;6;5;0;7;6;3;1;3;3;1;1;0
472;-0.0101314008578249;-0.000949303757611101;6;0;3;7;4;7;0;5;3;4;0;1;0;0;0;0;0;0;0;0
473;0.00652275647164639;-0.0058258291775543205;0;0;0;0;0;0;0;0;2;5;1;5;3;1;6;6;3;6;2;0
474;0.009613865645922629;0.000316183307779133;0;0;0;0;0;0;0;0;1;3;0;2;7;4;5;6;2;4;6;0
475;0.0063283946607469;-0.00613829493094948;0;0;0;0;0;2;0;3;2;2;0;4;7;3;3;5;1;6;1;1
476;-0.00931831017277702;-0.00267454689338611;6;0;2;3;1;9;6;4;5;1;1;2;0;0;0;0;0;0;0;0
477;-0.0035831545872628203;-0.010507437814251001;1;0;3;3;4;4;0;6;3;4;0;5;3;1;3;0;0;0;0;0
478;0.0113304042917086;0.0046797755131052;0;0;0;0;0;0;0;1;1;2;2;4;1;3;6;6;5;5;3;1
479;-0.00379691989469481;-0.0103517603108736;1;0;2;0;5;1;0;8;6;3;1;8;0;2;0;0;0;1;1;1
480;-0.0047284546552962105;-0.009550173793169029;0;1;2;2;2;9;2;7;3;2;0;4;2;3;1;0;0;0;0;0
481;0.0157562066871213;0.0190693319107328;0;0;0;0;0;0;0;0;1;1;2;0;2;2;7;3;5;8;9;0
482;-0.0114499731669461;0.0021730189369084697;5;0;7;3;4;5;0;6;4;0;2;0;3;0;1;0;0;0;0;0
483;0.0144140504574415;0.0142277343557645;0;0;0;0;0;0;0;0;0;0;1;2;1;0;5;7;7;8;9;0
484;-0.0053412186256466205;-0.0089136303567559;1;3;1;4;0;9;6;4;3;0;2;5;1;0;0;1;0;0;0;0
485;0.0165979294388316;0.0223179442730765;0;0;0;0;0;0;0;0;0;0;1;2;1;0;3;6;9;10;8;0
486;0.007966702300200091;-0.00323133250188536;0;0;0;0;0;0;0;0;3;1;0;2;8;4;9;4;3;2;4;0
487;-0.0017189329884922699;-0.0114178073364845;0;0;0;5;1;5;0;4;7;5;1;4;1;2;3;1;1;0;0;0
488;0.00127356372449611;-0.0112010817664238;0;0;1;1;0;3;3;4;5;1;4;5;1;6;1;2;2;0;1;0
489;0.0106566960661914;0.0028860314126851103;0;0;0;0;0;0;0;0;1;1;0;1;4;3;5;9;3;7;6;0
490;0.00207504411971923;-0.0107919431413842;0;0;1;0;0;0;1;4;3;4;1;5;6;4;4;3;0;1;3;0
491;0.00258933529607575;-0.0104512773408479;1;1;1;1;0;3;3;1;3;1;2;4;3;4;3;5;1;2;0;1
492;0.0112503618092739;0.00446117636288146;0;0;0;0;0;1;0;0;0;0;3;4;8;1;1;4;4;7;7;0
493;0.009951625624449909;0.0011210292146812;0;0;0;0;0;0;1;0;2;3;0;1;4;2;6;5;5;5;6;0
494;0.0065699159153245895;-0.00574869820132182;0;0;0;0;1;0;0;3;2;1;2;4;0;1;11;4;2;7;2;0
495;-0.00104539208913472;-0.0115493670567539;0;0;0;1;2;6;2;3;4;2;1;5;2;3;3;3;0;2;0;1
496;-0.0028074708857152102;-0.0109837239528109;0;0;3;2;0;3;2;9;5;3;2;5;2;2;0;1;0;0;0;1
497;0.00552143397059682;-0.00734230968388623;0;0;0;0;0;1;0;1;4;2;1;5;0;4;7;6;3;2;3;1
498;-0.0100545968334399;-0.00111879840015351;6;2;5;6;4;6;2;3;2;3;0;0;1;0;0;0;0;0;0;0
499;0.0010728544793041802;-0.0112803147558629;0;0;0;0;2;4;1;5;6;5;0;4;2;6;1;3;0;1;0;0
500;-0.00504642320274112;-0.00923068867037639;1;0;1;1;2;10;5;4;4;0;2;3;1;0;3;3;0;0;0;0
