site;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05;sp_06;sp_07;sp_08;sp_09;sp_10;sp_11;sp_12;sp_13;sp_14;sp_15;sp_16;sp_17;sp_18;sp_19;sp_20
452;-0.00113959254726465;-0.0102660410421157;0;0;1;0;2;1;3;4;5;3;7;0;3;4;2;2;2;0;1;0
453;-0.0014219282988880801;-0.010173592612102;2;1;0;1;3;1;4;4;1;5;2;4;3;2;2;3;0;2;0;0
454;-0.0122624037094238;0.00599984030291116;5;6;7;2;3;4;2;4;1;4;1;0;0;1;0;0;0;0;0;0
455;-0.00995662824840004;0.000499430142419274;6;4;4;9;0;3;5;1;3;0;0;3;1;1;0;0;0;0;0;0
456;0.011821508176196;0.00346087259779587;0;0;0;0;0;0;0;0;0;0;1;6;2;8;8;3;5;5;2;0
457;-0.00632231541839366;-0.00591001704093846;2;2;3;2;4;2;2;4;4;4;3;4;2;0;2;0;0;0;0;0
458;-0.0117760705896864;0.00474705601426887;6;4;6;2;5;7;2;1;2;3;0;1;1;0;0;0;0;0;0;0
459;0.0014428896164524;-0.0103370804426215;0;0;1;0;0;2;3;7;5;4;4;2;2;5;1;3;0;0;1;0
460;-0.0020176744334528;-0.00992375300911062;0;1;1;1;2;2;2;7;5;3;9;3;0;2;2;0;0;0;0;0
461;-0.00765941028980575;-0.0038735086637359797;1;2;7;2;3;6;5;4;2;3;2;1;0;1;1;0;0;0;0;0
462;0.0016487021029969;-0.0102826608528657;0;0;0;2;0;4;1;5;3;1;3;1;4;3;3;6;2;2;0;0
463;0.00042093191755231;-0.0104759354234508;0;0;0;2;2;1;4;3;2;2;3;8;5;2;2;1;0;1;0;2
464;0.0043021282215241295;-0.00878675846211352;0;0;0;0;0;0;2;1;1;2;2;9;6;6;3;3;1;2;2;0
465;-0.0158554346478627;0.0167899653876076;8;7;3;4;4;4;2;4;2;1;0;1;0;0;0;0;0;0;0;0
466;0.0107575668436573;0.00100884594645095;0;0;0;0;0;1;0;0;1;1;2;5;3;5;2;6;6;3;3;2
467;0.00894247633382547;-0.00262721959359945;0;0;0;0;0;0;0;1;2;1;1;2;5;6;3;2;5;3;5;4
468;-0.0119873172665433;0.00528513922017611;5;3;6;4;6;5;5;0;6;0;0;0;0;0;0;0;0;0;0;0
469;0.00758640715817768;-0.0048935314239105295;0;0;0;0;0;0;0;0;1;0;1;2;6;5;3;5;5;8;2;2
470;-0.0143332697568977;0.0118887761513165;10;9;0;5;4;5;4;2;0;0;1;0;0;0;0;0;0;0;0;0
471;-0.0168435327633104;0.0202312083939032;9;9;9;7;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
472;-0.00132039183010911;-0.0102087618304305;1;0;4;2;3;1;2;3;4;1;2;2;3;4;1;5;1;1;0;0
473;0.0039366615025145605;-0.00908033839977348;0;0;0;0;0;2;1;2;4;2;2;7;5;1;5;2;5;1;1;0
474;0.00118385676216738;-0.0103929658172159;0;1;0;0;2;4;1;1;2;3;3;3;5;5;2;3;0;3;1;1
475;-0.0147234206100106;0.0130987759439303;6;8;7;4;4;4;2;2;2;0;1;0;0;0;0;0;0;0;0;0
476;-0.00427988293134141;-0.00829815868323369;0;0;4;4;3;1;6;5;2;6;3;2;1;1;1;1;0;0;0;0
477;0.00679526849347679;-0.00603786077901943;0;0;0;0;0;0;0;0;3;1;3;2;4;7;2;2;7;4;4;1
478;-0.00895029983584998;-0.00155220226924421;1;5;5;4;4;6;5;4;2;0;1;0;0;3;0;0;0;0;0;0
479;0.0115030776486019;0.0027021434166726;0;0;0;0;0;0;0;0;1;1;4;4;3;3;6;3;2;5;6;2
480;-0.0106220907681215;0.00197260399250088;5;1;3;5;6;4;3;6;1;2;3;0;0;1;0;0;0;0;0;0
481;0.00968141985170594;-0.00123019193006178;0;0;0;0;0;0;0;0;6;3;3;1;2;3;7;3;3;5;3;1
482;-0.0145238667302337;0.0124759047109434;3;8;7;5;3;6;1;2;3;1;1;0;0;0;0;0;0;0;0;0
483;-0.0100508729204048;0.000702428965302887;2;5;1;1;8;10;5;1;3;2;1;0;0;0;0;0;1;0;0;0
484;-0.0138360158835337;0.0103928093758702;6;3;4;4;6;6;7;2;1;0;1;0;0;0;0;0;0;0;0;0
485;-0.0029924995273773397;-0.00935464603824571;1;1;1;1;2;3;4;6;6;3;3;2;1;2;2;1;0;1;0;0
486;0.00308117678292134;-0.0096581955925237;0;0;0;0;1;1;2;2;3;4;4;4;3;3;4;3;4;1;1;0
487;0.011171732815735;0.0019351840172999102;0;0;1;0;0;0;1;1;1;0;0;0;6;1;2;7;3;8;7;2
488;-0.0075839823488342;-0.00399835511783528;0;2;3;1;6;3;4;8;4;4;1;1;2;0;1;0;0;0;0;0
489;-0.00922738159761456;-0.00100846208755685;3;4;4;5;3;6;4;1;3;2;1;4;0;0;0;0;0;0;0;0
490;0.00228886643127025;-0.0100566935128789;0;0;1;0;4;1;2;1;4;3;1;4;5;4;4;2;0;2;2;0
491;0.0150791498093107;0.0124425596062429;0;0;0;0;0;0;0;1;0;1;0;3;1;3;1;4;4;4;8;10
492;-0.0054355734556578396;-0.00705414377731815;0;2;1;2;3;6;4;6;3;5;3;1;1;2;0;0;1;0;0;0
493;-0.004462083460377429;-0.00812060322815791;0;2;2;4;3;7;4;1;6;4;3;1;0;3;0;0;0;0;0;0
494;-0.00308803984898324;-0.00928816272647726;0;1;0;0;3;2;4;7;7;6;1;2;1;3;1;0;1;1;0;0
495;-0.000838314838464598;-0.0103462832898455;0;0;0;1;2;3;1;4;4;6;6;3;1;4;2;2;0;0;1;0
496;-0.0093789396180186;-0.000704245989183059;5;1;5;1;8;2;4;4;2;2;2;2;1;1;0;0;0;0;0;0
497;0.0175871463331855;0.0208713066681122;0;0;0;0;0;0;0;0;0;1;0;2;1;0;3;2;7;7;12;5
498;0.00639693133220519;-0.00656442295315597;0;0;0;0;0;0;0;1;3;1;3;6;1;3;4;6;3;7;2;0
499;-0.0014405356204945801;-0.0101669135360731;1;0;2;2;2;3;2;4;4;1;3;1;4;2;5;1;2;1;0;0
500;-0.0168472581089484;0.0202445694689051;9;7;6;6;4;2;3;1;0;0;0;1;1;0;0;0;0;0;0;0
