site;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05;sp_06;sp_07;sp_08;sp_09;sp_10;sp_11;sp_12;sp_13;sp_14;sp_15;sp_16;sp_17;sp_18;sp_19;sp_20
452;-0.00247902892213396;-0.0104953189802371;1;0;1;2;1;3;3;5;6;5;3;4;1;1;1;2;1;0;0;0
453;-0.000387524935565874;-0.0109660212090016;0;0;3;2;5;3;0;4;6;2;2;2;1;3;2;1;4;0;0;0
454;-0.00324445023021474;-0.0100836506834226;1;1;1;1;0;5;3;4;4;3;2;1;4;2;4;2;1;1;0;0
455;0.009871366049963259;0.0005965091320608981;0;0;0;0;0;0;0;0;0;3;0;5;2;7;3;3;2;7;8;0
456;0.0131840547738315;0.00925222904138083;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;4;13;8;9;0
457;0.00642439769697798;-0.005859136620123061;0;0;0;0;2;0;0;1;6;3;2;3;3;5;4;1;5;3;0;2
458;-0.0139601079082419;0.00914867876670029;5;4;5;9;3;7;2;2;1;0;1;0;0;0;1;0;0;0;0;0
459;0.0128595098813478;0.008298053295496441;0;0;0;0;0;0;0;0;0;1;0;2;3;1;7;6;8;3;8;1
460;0.000558376588709688;-0.0108643533281948;0;0;1;0;2;1;1;4;5;5;0;3;7;5;3;2;0;1;0;0
461;0.00679498062531939;-0.005289905337201021;0;0;0;0;0;0;1;1;3;3;3;2;3;5;3;5;2;4;5;0
462;-0.0014464407099803599;-0.0108474162261031;0;2;1;1;2;5;5;4;1;2;2;2;3;2;4;3;1;0;0;0
463;0.0082401183739891;-0.00278283833217303;0;0;0;0;0;0;0;2;0;0;2;5;5;5;6;8;2;1;4;0
464;-0.00548746427522462;-0.008138514354848091;0;3;0;5;0;5;2;5;4;4;0;4;4;3;1;0;0;0;0;0
465;0.0125036099877729;0.00727820545613737;0;0;0;0;0;0;1;2;0;0;1;1;4;2;4;4;5;5;10;1
466;0.0064157216288936395;-0.00587210318971802;0;0;0;0;0;1;0;0;3;4;2;4;5;8;3;5;2;1;1;1
467;-0.0120042525745666;0.0037626132092278;2;2;5;5;1;10;2;5;5;1;0;2;0;0;0;0;0;0;0;0
468;-0.000223279573103267;-0.0109624231936465;0;1;0;1;1;4;3;4;4;2;2;4;1;1;4;3;1;3;1;0
469;-0.0107334395710257;0.0007119524192247059;4;0;4;10;6;4;2;4;2;1;2;0;1;0;0;0;0;0;0;0
470;0.008700258883242929;-0.0018885920280791398;0;1;0;0;0;0;1;1;0;1;1;2;6;2;4;5;3;4;7;2
471;-0.0125506165258339;0.00518288847134373;6;2;0;6;1;9;2;6;3;2;3;0;0;0;0;0;0;0;0;0
472;-0.0167151360272168;0.0181564256415964;11;1;6;9;1;6;1;3;1;0;0;1;0;0;0;0;0;0;0;0
473;-0.00287968943195687;-0.0102958308876453;0;2;0;4;5;4;4;3;5;0;1;4;1;3;1;2;0;1;0;0
474;-0.001363298652923;-0.0108656105634016;0;0;2;4;1;5;1;4;5;0;5;3;0;6;1;1;0;0;1;1
475;-0.00728110989547217;-0.0057903928738321;2;1;1;6;3;7;1;7;4;3;1;3;1;0;0;0;0;0;0;0
476;-0.0064260279396409;-0.0069976727876716605;1;2;1;0;0;8;4;4;8;5;1;3;1;0;1;1;0;0;0;0
477;-0.00338533033319703;-0.00999390235089409;0;1;1;3;3;4;1;10;3;3;0;1;4;3;1;2;0;0;0;0
478;0.0119358982315999;0.00570880640988513;0;0;0;0;1;0;0;0;0;1;0;1;2;2;3;8;6;7;8;1
479;-0.00602667231123556;-0.00750667205819623;2;0;3;0;1;5;4;6;3;2;2;5;4;1;2;0;0;0;0;0
480;-0.0023834668128887102;-0.010537707591177;2;0;1;3;2;3;1;2;5;3;1;5;4;3;1;0;0;2;2;0
481;-0.0141234919015338;0.00963651583931318;9;3;2;9;1;6;1;7;0;2;0;0;0;0;0;0;0;0;0;0
482;-0.0161262214790649;0.016091270979113;8;1;5;9;6;7;1;2;1;0;0;0;0;0;0;0;0;0;0;0
483;0.0123250650027458;0.00677702333290078;0;0;0;0;0;0;0;0;0;0;3;2;1;1;5;5;6;8;8;1
484;-0.00767216716501203;-0.00518491264165009;3;2;2;5;1;4;3;4;4;1;3;0;2;2;1;2;0;1;0;0
485;0.0040836314351953605;-0.008759820749274479;0;0;0;0;2;0;0;2;3;2;0;2;9;5;5;3;2;4;1;0
486;-0.00308759343879638;-0.0101784640720823;1;2;1;4;0;3;5;6;3;3;3;1;2;1;4;0;0;1;0;0
487;0.00469436374970421;-0.00811867538676768;0;0;1;0;1;1;0;0;4;1;3;7;5;6;1;6;2;1;0;1
488;0.0113540043310739;0.00417343870597258;0;0;0;0;0;0;0;0;2;1;0;3;4;3;5;5;3;2;9;3
489;0.0157060314118641;0.0174528932143141;0;0;0;0;0;0;1;0;0;0;0;0;2;2;2;5;10;8;10;0
490;0.0159090593114462;0.0181736455803194;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;6;5;9;16;0
491;0.0131004818823235;0.00900431639682653;0;0;0;0;0;0;0;0;0;0;0;3;4;4;4;4;5;9;7;0
492;0.0162281897399281;0.0193248072983744;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3;4;9;10;11;0
493;-0.000395178193072979;-0.010966044832933999;0;0;3;0;0;4;2;5;0;2;3;8;4;1;2;2;3;1;0;0
494;0.0137259754531966;0.0108969060436214;0;0;0;0;0;0;0;0;0;0;2;1;1;4;6;6;2;8;7;3
495;-0.00845290947238796;-0.003875915934516;5;3;2;8;2;4;2;0;3;1;3;2;2;2;1;0;0;0;0;0
496;0.0127598171111633;0.00800958263321409;0;0;0;0;0;0;0;0;0;1;1;3;4;6;5;5;1;6;7;1
497;-0.015961046894894;0.0155256875200432;9;0;9;7;3;5;1;2;2;0;2;0;0;0;0;0;0;0;0;0
498;0.00760703810201395;-0.00393740810916489;0;0;0;0;0;0;1;2;1;1;0;2;5;13;4;6;0;3;1;1
499;0.0110986126127546;0.0035229806881070204;0;0;0;0;0;0;0;1;0;1;0;2;7;5;2;4;2;6;10;0
500;-0.00522807878376212;-0.00841978326485987;1;3;1;0;2;7;4;5;4;5;2;2;0;2;1;1;0;0;0;0
