site;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05;sp_06;sp_07;sp_08;sp_09;sp_10;sp_11;sp_12;sp_13;sp_14;sp_15;sp_16;sp_17;sp_18;sp_19;sp_20
452;0.000280045448793207;-0.0110953865254917;1;1;1;4;0;3;1;3;6;1;3;4;2;3;4;3;0;0;0;0
453;-0.0101701954584274;0.000860156891127566;3;3;4;6;5;3;7;3;2;2;1;1;0;0;0;0;0;0;0;0
454;-0.0049471958540656105;-0.00814320804417932;0;4;2;5;6;1;3;4;4;1;2;2;3;1;1;1;0;0;0;0
455;0.00817019719630816;-0.00407262453359651;0;0;0;0;0;0;0;0;1;3;3;3;3;2;5;4;8;4;2;2
456;-0.0154396920885153;0.0160758416650424;8;5;11;9;2;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0
457;0.00333393312686477;-0.0100152802665163;0;0;1;0;0;1;1;2;4;3;4;4;2;0;6;4;5;1;2;0
458;0.0125971321878425;0.005915162805701621;0;0;0;0;0;0;0;0;0;0;0;2;4;2;6;4;8;4;7;3
459;-0.0114081383165953;0.00388119252092504;4;1;7;8;4;3;4;3;4;0;2;0;0;0;0;0;0;0;0;0
460;0.0040003250684788605;-0.00950462795283829;0;0;0;1;0;2;4;5;1;2;4;2;4;3;4;6;0;1;0;1
461;0.0106686027097896;0.00102974299927927;0;0;0;0;0;0;1;0;1;1;0;2;4;4;4;2;8;5;6;2
462;-0.00022551998597204702;-0.0110746116219665;0;0;0;1;1;5;3;2;9;8;6;4;0;1;0;0;0;0;0;0
463;0.0124687943317658;0.0055644291905405;0;0;0;0;0;0;0;0;1;0;2;2;5;0;3;3;10;4;5;5
464;-0.00530780574227546;-0.007716062014641929;0;1;4;4;4;4;7;0;5;2;3;2;3;0;1;0;0;0;0;0
465;0.0077168981901822;-0.0048499776814487795;0;0;0;0;0;0;0;0;1;1;1;3;8;6;8;0;2;4;4;2
466;-0.00516879241799455;-0.00788414122431434;4;3;0;5;3;2;3;6;5;2;5;0;1;0;1;0;0;0;0;0
467;0.0147705820593972;0.0124098254753138;0;0;0;0;0;0;0;0;0;0;0;2;3;2;3;5;8;3;9;5
468;0.0160847389504544;0.0168450890603828;0;0;0;0;0;0;0;0;0;0;0;2;1;0;6;3;6;7;11;4
469;-0.0138488285760971;0.0108331582423452;7;2;9;6;4;5;3;3;0;0;1;0;0;0;0;0;0;0;0;0
470;-0.0120048556992892;0.00545882235121987;4;5;2;6;1;6;1;6;4;1;2;1;1;0;0;0;0;0;0;0
471;-0.00680466384088551;-0.00563465143429124;2;4;5;3;5;7;6;3;3;0;1;0;0;1;0;0;0;0;0;0
472;0.00572166623755566;-0.00772972734926379;0;0;0;0;2;0;1;2;4;1;4;4;2;6;4;5;2;1;1;1
473;-0.0014532712911459302;-0.0107881372791422;0;2;1;3;0;2;3;5;5;4;5;3;2;2;2;1;0;0;0;0
474;-0.00532598920136562;-0.00769375961006365;1;1;6;6;5;5;3;5;3;1;1;1;1;0;1;0;0;0;0;0
475;0.0136134577014376;0.00882169743809375;0;0;0;0;0;0;1;0;0;0;0;2;0;1;3;4;12;3;11;3
476;0.000252356981368585;-0.0110957162498435;1;1;0;1;3;3;2;5;6;2;1;4;2;0;3;1;3;0;1;1
477;0.0118120120205072;0.0038267039546890603;0;0;0;1;0;0;0;1;1;0;0;2;2;6;5;4;9;2;5;2
478;0.0013934029844942099;-0.0109412305456699;0;0;0;0;3;5;3;2;5;4;4;2;5;0;4;1;0;1;0;1
479;0.0005060741775709719;-0.011086334562603;0;1;1;1;5;4;2;3;8;3;3;6;0;1;0;1;0;0;1;0
480;0.0094075583741303;-0.0017186827435182802;0;0;0;0;0;1;1;1;1;1;5;2;3;5;2;3;7;5;1;2
481;0.0132018473320415;0.0076169491100713;0;0;0;0;0;0;0;1;0;1;0;2;4;0;2;4;7;4;9;6
482;-0.00208867031991048;-0.0105085792564001;0;0;0;7;2;5;5;1;5;4;4;1;1;1;2;0;1;1;0;0
483;0.00143819295261421;-0.0109292756896172;1;0;1;1;2;4;3;1;6;4;3;4;1;2;2;4;1;0;0;0
484;0.0137937063730451;0.00936110182988735;0;0;0;0;0;0;0;0;0;1;0;5;3;0;2;3;9;5;9;3
485;0.00179650433847341;-0.0108176198657313;0;0;0;2;2;1;2;1;3;7;2;5;4;2;3;3;1;2;0;0
486;-0.0009078530477913151;-0.0109566765962454;1;0;1;2;2;7;2;3;10;1;5;0;2;1;0;1;1;0;1;0
487;-0.0032272797784140897;-0.009783597475825391;1;0;1;2;3;3;3;4;4;6;6;1;1;1;0;4;0;0;0;0
488;-0.004075165744202721;-0.009056920640526059;1;0;4;3;3;4;8;1;4;4;3;2;1;1;1;0;0;0;0;0
489;0.0038477006001751296;-0.00963027995384241;1;0;1;0;0;2;3;2;3;2;4;5;5;2;5;1;2;1;1;0
490;0.0018519563033192101;-0.0107977954142945;0;0;0;0;0;2;1;0;3;3;6;1;7;2;10;3;0;1;1;0
491;0.00478259649464387;-0.00877949064748621;0;0;0;0;0;0;4;2;4;3;4;2;5;2;4;4;0;2;3;1
492;-0.00818030572231936;-0.0032835346608629102;4;5;6;5;1;6;5;3;3;1;0;0;0;1;0;0;0;0;0;0
493;-0.00731248305075482;-0.00481561214498845;0;3;8;9;3;5;0;3;5;4;0;0;0;0;0;0;0;0;0;0
494;-0.0098791785572362;0.00019931790983896398;2;3;4;6;6;7;2;3;2;2;1;2;0;0;0;0;0;0;0;0
495;0.006734703038603429;-0.0063779496671018295;0;0;0;0;0;0;0;3;1;4;1;4;4;5;7;2;5;2;1;1
496;-0.006111425027730571;-0.00666040093714533;1;1;3;5;2;5;5;6;4;0;2;0;1;3;0;1;0;1;0;0
497;0.000218569899758475;-0.0110958882322616;0;0;2;0;4;4;1;4;7;4;4;4;4;1;0;1;0;0;0;0
498;0.0141687830137605;0.010506641140921999;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;4;8;3;13;4
499;0.00992785571853958;-0.000627448321201495;0;0;0;0;0;0;1;0;0;0;0;0;4;5;10;6;2;4;6;2
500;0.0090617654645584;-0.0024107082000864102;0;0;0;0;0;0;0;3;1;5;5;3;3;3;2;2;6;3;3;1
