site;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05;sp_06;sp_07;sp_08;sp_09;sp_10;sp_11;sp_12;sp_13;sp_14;sp_15;sp_16;sp_17;sp_18;sp_19;sp_20
451;0.0105468870920532;0.00116073892444564;0;0;0;0;0;0;0;0;1;0;2;3;3;4;5;2;8;3;5;4
452;-0.0152123630563143;0.0156953304411913;4;5;10;9;3;3;1;2;0;2;0;1;0;0;0;0;0;0;0;0
453;-0.0148260827820735;0.0143241680879383;4;3;12;10;2;4;2;1;1;1;0;0;0;0;0;0;0;0;0;0
454;0.0117315964037957;0.00424809846098159;0;0;0;0;0;0;0;0;2;0;1;1;5;2;5;3;8;2;7;4
455;0.0016761093013466;-0.0114612000042304;0;1;0;0;0;0;4;2;5;3;3;3;6;2;4;2;2;1;2;0
456;-0.0145925469898344;0.0135122275455753;4;6;6;4;7;4;2;2;5;0;0;0;0;0;0;0;0;0;0;0
457;-0.0134306649523161;0.00966344423956912;2;2;9;8;6;8;2;0;1;1;1;0;0;0;0;0;0;0;0;0
458;-0.0161312702548078;0.0190982517891502;4;4;9;6;4;5;3;4;0;1;0;0;0;0;0;0;0;0;0;0
459;0.0150602608892411;0.014690298960353001;0;0;0;0;0;0;0;0;0;1;0;2;1;3;4;5;11;2;11;0
460;-0.0123939429645987;0.006497448458568729;0;8;6;9;5;4;1;2;0;3;1;1;0;0;0;0;0;0;0;0
461;-0.00494593690826385;-0.00881215591152715;0;0;5;4;0;7;3;6;4;4;0;2;1;2;2;0;0;0;0;0
462;-0.011354895394416;0.0035781246976886705;2;4;5;6;10;8;0;0;4;0;1;0;0;0;0;0;0;0;0;0
463;-0.00356926175534309;-0.0102125232518193;0;0;1;3;3;4;5;4;6;3;3;2;2;2;2;0;0;0;0;0
464;0.00539754669655714;-0.00842082049292275;0;0;0;0;0;0;2;1;0;2;1;4;4;4;5;7;5;2;1;2
465;-0.00245250596370926;-0.0110208647270498;0;0;0;1;3;6;2;4;7;3;2;2;2;2;2;3;0;1;0;0
466;-0.0168994934096107;0.02209565557852;6;2;11;12;1;1;3;2;0;0;1;0;1;0;0;0;0;0;0;0
467;0.0163107441696381;0.0192868769476537;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;6;8;0;12;7
468;-0.007466263743915959;-0.00509282164724637;3;1;3;3;4;5;2;4;4;3;2;1;2;1;2;0;0;0;0;0
469;0.0129995504759949;0.00791830413487592;0;0;0;0;0;0;0;0;0;1;0;1;3;6;6;4;3;10;5;1
470;0.007460714578791171;-0.00533099319191219;0;0;0;0;0;0;0;1;4;1;4;1;8;3;5;5;2;1;3;2
471;0.0106124666862769;0.0013230043530994698;0;0;0;0;0;0;0;2;0;1;1;3;2;3;7;4;4;7;6;0
472;-0.00595768355853529;-0.00749867218057683;1;0;2;3;5;5;1;4;4;2;1;5;3;3;1;0;0;0;0;0
473;0.0034470777035124;-0.0104207622839403;1;0;0;1;1;1;1;0;3;2;2;4;5;3;6;3;4;2;1;0
474;-0.00031923448876063;-0.0117492246898996;0;0;1;0;1;3;5;5;6;4;3;3;3;3;1;0;0;1;1;0
475;-0.0115341849763148;0.0040637224847951394;4;4;8;7;1;3;5;3;3;1;0;1;0;0;0;0;0;0;0;0
476;0.011838926722738;0.00454411855597645;0;0;0;0;0;0;0;0;0;1;0;2;3;4;4;7;3;5;5;6
477;0.0133864658417196;0.00911360271056697;0;0;0;0;0;0;0;0;0;1;1;1;4;2;7;6;4;5;8;1
478;-0.0143496087373618;0.0126812169073074;0;4;14;7;5;2;3;2;2;1;0;0;0;0;0;0;0;0;0;0
479;-0.0110030208049552;0.0026470793781439;0;8;4;5;5;8;4;1;3;1;0;0;1;0;0;0;0;0;0;0
480;0.00104379721340934;-0.011653880726713;0;0;0;1;3;1;4;7;2;3;1;5;3;1;2;3;4;0;0;0
481;0.0027789489175751103;-0.0108999828075811;0;1;0;0;0;1;1;2;2;1;5;9;7;1;5;1;2;1;1;0
482;-0.00359013875278958;-0.0101946173613912;1;0;1;1;1;8;3;5;4;2;2;4;3;1;2;2;0;0;0;0
483;0.0028951665536834;-0.0108241718018534;0;0;1;0;0;0;3;1;6;3;2;5;3;1;0;4;3;3;3;2
484;0.0055646280953744;-0.00820787229632775;0;0;0;0;0;0;0;0;3;4;1;5;1;3;6;3;8;2;4;0
485;-0.00591667880390825;-0.00755658944064715;0;4;5;3;0;5;2;2;6;3;2;3;2;0;1;2;0;0;0;0
486;-0.00552801264203649;-0.00808591263847852;2;3;3;2;1;5;3;4;7;3;1;1;1;2;1;0;0;0;1;0
487;0.0061197296035857395;-0.0074532170984507404;0;0;0;0;0;1;2;0;0;1;6;4;7;3;7;2;3;3;1;0
488;-0.0108334835288976;0.0022088919835125;2;0;12;5;5;6;0;3;4;2;0;0;0;1;0;0;0;0;0;0
489;-0.00376519378996045;-0.0100404396158194;0;1;2;4;2;9;3;4;5;1;2;4;2;0;1;0;0;0;0;0
490;0.0104961801085909;0.00103596700660954;0;0;0;0;0;0;0;0;1;2;1;1;4;4;7;4;5;2;7;2
491;0.0008120747682651531;-0.0117009344975156;0;0;0;0;1;0;6;7;3;3;0;0;6;3;4;4;1;0;1;1
492;0.00325383884258859;-0.0105701617668611;0;0;0;0;1;1;1;2;3;5;2;3;4;6;3;2;2;3;2;0
493;-0.0148821924007548;0.014521158211961;1;6;10;11;5;4;0;1;1;1;0;0;0;0;0;0;0;0;0;0
494;0.0071451541872167;-0.00586846776352476;0;0;0;0;1;1;2;3;3;3;1;4;4;1;6;5;3;0;2;1
495;0.0136209092846185;0.0098550094967388;0;0;0;0;0;0;2;0;0;0;2;1;3;2;11;6;3;1;7;2
496;0.0098699373695478;-0.000455113857971292;0;0;0;0;0;0;0;1;0;1;4;1;6;4;6;3;5;0;6;3
497;0.0019038422126753398;-0.0113687591512582;0;0;0;2;0;2;2;1;2;3;2;5;6;0;3;4;2;3;3;0
498;0.0148472037872219;0.0139438236641543;0;0;0;0;0;0;0;0;0;0;2;1;4;0;3;8;10;0;7;5
499;0.0028849000897668;-0.0108309967993357;0;0;1;2;3;0;0;4;2;3;4;4;3;9;2;1;1;1;0;0
500;-0.0029112530949936;-0.010724326840456998;0;2;3;0;2;9;4;5;4;3;0;2;2;1;1;0;1;1;0;0
