site;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05;sp_06;sp_07;sp_08;sp_09;sp_10;sp_11;sp_12;sp_13;sp_14;sp_15;sp_16;sp_17;sp_18;sp_19;sp_20
452;0.0134415404878588;0.00938218104895068;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;10;6;10;9
453;0.0110226880954855;0.00257908966435201;0;0;0;0;0;0;0;0;0;0;0;3;1;2;2;4;9;5;12;2
454;-0.00672905298634739;-0.00633841965154027;1;4;4;5;5;6;3;2;1;3;1;1;2;1;0;1;0;0;0;0
455;0.004716099278152;-0.00885591851224895;0;0;0;0;0;1;0;0;2;2;4;1;8;9;5;2;2;1;2;1
456;0.005096064227174129;-0.00842488819490334;0;0;0;0;0;2;1;2;1;2;3;2;6;6;4;2;4;1;2;2
457;-0.0139872825823313;0.0108062585438434;6;4;2;11;1;11;0;2;1;2;0;0;0;0;0;0;0;0;0;0
458;-0.00626767225841897;-0.00702032089814294;1;3;2;3;3;6;2;4;4;7;2;1;1;0;0;1;0;0;0;0
459;0.011052250570591001;0.00265414517763785;0;0;0;0;0;0;0;0;0;0;1;1;3;2;1;4;12;3;9;4
460;0.00853523282925991;-0.00301917271236137;0;0;0;0;0;0;0;0;0;0;0;0;3;10;1;3;8;5;6;4
461;0.011251379821385;0.00316492572931313;0;0;0;0;0;0;0;0;2;1;0;2;2;2;4;6;8;5;5;3
462;-0.00880320340178231;-0.0026705795402794897;5;3;3;4;3;6;3;2;3;4;1;3;0;0;0;0;0;0;0;0
463;0.0011935922031621599;-0.011277417200845;0;1;0;0;1;3;2;4;5;5;5;5;3;2;2;1;0;1;0;0
464;-0.00506263042891394;-0.008571328695834409;0;0;1;8;0;15;1;4;8;3;0;0;0;0;0;0;0;0;0;0
465;0.00266647523333059;-0.0106106605115242;0;0;0;1;0;1;0;2;0;3;2;5;9;4;4;5;0;2;2;0
466;-0.0145539049248035;0.0126524839127011;10;4;3;8;4;4;2;1;3;1;0;0;0;0;0;0;0;0;0;0
467;0.0116007122245825;0.00408293179510763;0;0;0;0;0;1;0;1;1;0;0;1;4;2;5;0;4;8;9;4
468;0.0080281499066484;-0.00398649783513163;0;0;0;0;0;0;1;1;1;0;2;4;5;2;4;5;6;1;3;5
469;-0.00878283473063242;-0.00271138984340506;4;1;0;3;8;5;5;3;6;4;0;1;0;0;0;0;0;0;0;0
470;0.00411500453452718;-0.009470256573237659;0;0;0;0;1;2;0;1;2;3;3;4;5;6;2;4;1;0;3;3
471;0.0142077007458772;0.0118165136209974;0;0;0;0;0;0;0;0;0;0;0;2;1;3;1;1;3;12;13;4
472;0.0036530014735943897;-0.00988618547392136;0;0;0;1;1;0;0;0;4;1;4;2;8;3;5;0;4;3;3;1
473;0.0155199061473023;0.0162981608477473;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;11;7;11;7
474;0.00485603695453009;-0.008701020926275671;0;0;0;1;0;0;0;2;4;3;3;1;8;6;4;2;2;2;1;1
475;-0.0013922941722183;-0.0112459424682898;0;0;2;3;0;8;1;1;6;11;3;0;2;3;0;0;0;0;0;0
476;0.007327193134735509;-0.005226677956748971;0;0;0;1;0;0;0;1;1;1;1;3;7;6;7;3;2;1;3;3
477;0.0038460710924414702;-0.00971831694358724;0;0;1;0;0;0;2;0;2;2;3;5;9;6;6;1;0;2;1;0
478;-0.00938237160002393;-0.0014703992244034301;4;2;1;13;0;12;1;2;3;2;0;0;0;0;0;0;0;0;0;0
479;0.0164427861351535;0.0196863709937799;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;10;5;15;6
480;0.0117326449078939;0.00443690814976528;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;2;9;8;13;3
481;-0.0100130195789596;-7.61555842127232e-05;3;3;2;11;3;5;5;4;3;0;0;1;0;0;0;0;0;0;0;0
482;-0.0140770013176683;0.0110936885541583;9;3;3;13;1;10;0;0;1;0;0;0;0;0;0;0;0;0;0;0
483;-0.00504137580236604;-0.008595700276408479;0;0;2;2;2;8;3;3;3;10;3;2;1;1;0;0;0;0;0;0
484;-0.00856743255188552;-0.0031371491915882;0;0;1;10;1;11;3;0;6;5;2;1;0;0;0;0;0;0;0;0
485;0.0163434901603921;0.0193124550044903;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;2;9;6;10;8
486;0.0028753092311152397;-0.0104759001546455;0;0;0;0;0;0;3;1;3;2;5;2;8;0;8;2;3;1;0;2
487;-0.0160113911100885;0.0177392932940749;9;3;2;15;6;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0
488;-0.00212254493674313;-0.0109597014763493;1;1;0;2;2;9;1;2;9;2;3;4;1;2;1;0;0;0;0;0
489;0.00797604586332213;-0.00408255592032695;0;0;0;0;0;0;1;0;0;1;1;1;10;6;5;3;5;2;2;3
490;-0.007437294167437541;-0.00519679350986216;3;5;1;4;0;9;2;2;2;7;1;1;2;1;0;0;0;0;0;0
491;0.0136218047199943;0.00994284087282246;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;7;8;7;9;5
492;0.0166861033031757;0.0206121712634653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;14;4;8;12
493;0.007895651281905;-0.00422954992020513;0;0;0;0;0;1;0;1;2;0;0;0;3;1;5;3;10;5;4;5
494;0.00332890740162515;-0.0101487793214388;0;0;0;1;2;0;1;3;3;4;1;1;7;4;4;1;3;1;2;2
495;-0.0053652541563541205;-0.00821310004666238;1;0;2;8;0;9;1;2;5;5;2;3;0;2;0;0;0;0;0;0
496;-0.0155850405498485;0.0162009251677821;6;6;1;8;3;12;2;0;0;2;0;0;0;0;0;0;0;0;0;0
497;0.0144537367355159;0.0126267702185533;0;0;0;0;0;0;0;0;1;0;0;1;2;2;4;3;9;3;13;2
498;-0.00799328132999937;-0.00422008414309226;1;2;3;6;4;9;4;4;2;3;1;0;0;0;1;0;0;0;0;0
499;0.0130843292620327;0.00829316801446935;0;0;0;0;0;0;0;0;0;0;2;0;1;4;1;5;8;7;4;8
500;0.0035661915761729295;-0.00995888149465102;0;0;0;0;0;2;1;1;0;3;2;5;6;3;6;2;3;3;0;3
